record_id,txn_date,fiscal_year,account,department,region,customer_name,customer_email,customer_phone,ssn,credit_card,address,invoice_id,revenue,cogs,gross_profit,operating_expense,net_income,tax_amount,cash_balance,ar_balance,ap_balance
5628,2024-01-01,2024,1128,38,North,Customer 05628,customer05628@example.com,212-555-6628,328-58-6628,4111-1111-1111-1111,"5628 Market St, Suite 328, New York, NY 10001",INV-005628,23236,11444,11792,7432,4360,915,645916,250748,178212
5629,2025-02-02,2025,1129,39,South,Customer 05629,customer05629@example.com,212-555-6629,329-59-6629,5555-5555-5555-4444,"5629 Market St, Suite 329, New York, NY 10001",INV-005629,23273,11467,11806,7451,4355,914,646013,250789,178241
5630,2021-03-03,2021,1130,40,East,Customer 05630,customer05630@example.com,212-555-6630,330-60-6630,3782-822463-10005,"5630 Market St, Suite 330, New York, NY 10001",INV-005630,23310,11490,11820,7470,4350,913,646110,250830,178270
5631,2022-04-04,2022,1131,41,West,Customer 05631,customer05631@example.com,212-555-6631,331-61-6631,6011-0009-9013-9424,"5631 Market St, Suite 331, New York, NY 10001",INV-005631,23347,11513,11834,7489,4345,912,646207,250871,178299
5632,2023-05-05,2023,1132,42,North,Customer 05632,customer05632@example.com,212-555-6632,332-62-6632,4111-1111-1111-1111,"5632 Market St, Suite 332, New York, NY 10001",INV-005632,23384,11536,11848,7508,4340,911,646304,250912,178328
5633,2024-06-06,2024,1133,43,South,Customer 05633,customer05633@example.com,212-555-6633,333-63-6633,5555-5555-5555-4444,"5633 Market St, Suite 333, New York, NY 10001",INV-005633,23421,11559,11862,7527,4335,910,646401,250953,178357
5634,2025-07-07,2025,1134,44,East,Customer 05634,customer05634@example.com,212-555-6634,334-64-6634,3782-822463-10005,"5634 Market St, Suite 334, New York, NY 10001",INV-005634,23458,11582,11876,7546,4330,909,646498,250994,178386
5635,2021-08-08,2021,1135,10,West,Customer 05635,customer05635@example.com,212-555-6635,335-65-6635,6011-0009-9013-9424,"5635 Market St, Suite 335, New York, NY 10001",INV-005635,23495,11605,11890,7565,4325,908,646595,251035,178415
5636,2022-09-09,2022,1136,11,North,Customer 05636,customer05636@example.com,212-555-6636,336-66-6636,4111-1111-1111-1111,"5636 Market St, Suite 336, New York, NY 10001",INV-005636,23532,11628,11904,7584,4320,907,646692,251076,178444
5637,2023-10-10,2023,1137,12,South,Customer 05637,customer05637@example.com,212-555-6637,337-67-6637,5555-5555-5555-4444,"5637 Market St, Suite 337, New York, NY 10001",INV-005637,23569,11651,11918,7603,4315,906,646789,251117,178473
5638,2024-11-11,2024,1138,13,East,Customer 05638,customer05638@example.com,212-555-6638,338-68-6638,3782-822463-10005,"5638 Market St, Suite 338, New York, NY 10001",INV-005638,23606,11674,11932,7622,4310,905,646886,251158,178502
5639,2025-12-12,2025,1139,14,West,Customer 05639,customer05639@example.com,212-555-6639,339-69-6639,6011-0009-9013-9424,"5639 Market St, Suite 339, New York, NY 10001",INV-005639,23643,11697,11946,7641,4305,904,646983,251199,178531
5640,2021-01-13,2021,1140,15,North,Customer 05640,customer05640@example.com,212-555-6640,340-70-6640,4111-1111-1111-1111,"5640 Market St, Suite 340, New York, NY 10001",INV-005640,23680,11720,11960,7660,4300,903,647080,251240,178560
5641,2022-02-14,2022,1141,16,South,Customer 05641,customer05641@example.com,212-555-6641,341-71-6641,5555-5555-5555-4444,"5641 Market St, Suite 341, New York, NY 10001",INV-005641,23717,11743,11974,7679,4295,901,647177,251281,178589
5642,2023-03-15,2023,1142,17,East,Customer 05642,customer05642@example.com,212-555-6642,342-72-6642,3782-822463-10005,"5642 Market St, Suite 342, New York, NY 10001",INV-005642,23754,11766,11988,7698,4290,900,647274,251322,178618
5643,2024-04-16,2024,1143,18,West,Customer 05643,customer05643@example.com,212-555-6643,343-73-6643,6011-0009-9013-9424,"5643 Market St, Suite 343, New York, NY 10001",INV-005643,23791,11789,12002,7717,4285,899,647371,251363,178647
5644,2025-05-17,2025,1144,19,North,Customer 05644,customer05644@example.com,212-555-6644,344-74-6644,4111-1111-1111-1111,"5644 Market St, Suite 344, New York, NY 10001",INV-005644,23828,11812,12016,7736,4280,898,647468,251404,178676
5645,2021-06-18,2021,1145,20,South,Customer 05645,customer05645@example.com,212-555-6645,345-75-6645,5555-5555-5555-4444,"5645 Market St, Suite 345, New York, NY 10001",INV-005645,23865,11835,12030,7755,4275,897,647565,251445,178705
5646,2022-07-19,2022,1146,21,East,Customer 05646,customer05646@example.com,212-555-6646,346-76-6646,3782-822463-10005,"5646 Market St, Suite 346, New York, NY 10001",INV-005646,23902,11858,12044,7774,4270,896,647662,251486,178734
5647,2023-08-20,2023,1147,22,West,Customer 05647,customer05647@example.com,212-555-6647,347-77-6647,6011-0009-9013-9424,"5647 Market St, Suite 347, New York, NY 10001",INV-005647,23939,11881,12058,7793,4265,895,647759,251527,178763
5648,2024-09-21,2024,1148,23,North,Customer 05648,customer05648@example.com,212-555-6648,348-78-6648,4111-1111-1111-1111,"5648 Market St, Suite 348, New York, NY 10001",INV-005648,23976,11904,12072,7812,4260,894,647856,251568,178792
5649,2025-10-22,2025,1149,24,South,Customer 05649,customer05649@example.com,212-555-6649,349-79-6649,5555-5555-5555-4444,"5649 Market St, Suite 349, New York, NY 10001",INV-005649,24013,11927,12086,7831,4255,893,647953,251609,178821
5650,2021-11-23,2021,1150,25,East,Customer 05650,customer05650@example.com,212-555-6650,350-80-6650,3782-822463-10005,"5650 Market St, Suite 350, New York, NY 10001",INV-005650,24050,11950,12100,7850,4250,892,648050,251650,178850
5651,2022-12-24,2022,1151,26,West,Customer 05651,customer05651@example.com,212-555-6651,351-81-6651,6011-0009-9013-9424,"5651 Market St, Suite 351, New York, NY 10001",INV-005651,24087,11973,12114,7869,4245,891,648147,251691,178879
5652,2023-01-25,2023,1152,27,North,Customer 05652,customer05652@example.com,212-555-6652,352-82-6652,4111-1111-1111-1111,"5652 Market St, Suite 352, New York, NY 10001",INV-005652,24124,11996,12128,7888,4240,890,648244,251732,178908
5653,2024-02-26,2024,1153,28,South,Customer 05653,customer05653@example.com,212-555-6653,353-83-6653,5555-5555-5555-4444,"5653 Market St, Suite 353, New York, NY 10001",INV-005653,24161,12019,12142,7907,4235,889,648341,251773,178937
5654,2025-03-27,2025,1154,29,East,Customer 05654,customer05654@example.com,212-555-6654,354-84-6654,3782-822463-10005,"5654 Market St, Suite 354, New York, NY 10001",INV-005654,24198,12042,12156,7926,4230,888,648438,251814,178966
5655,2021-04-28,2021,1155,30,West,Customer 05655,customer05655@example.com,212-555-6655,355-85-6655,6011-0009-9013-9424,"5655 Market St, Suite 355, New York, NY 10001",INV-005655,24235,12065,12170,7945,4225,887,648535,251855,178995
5656,2022-05-01,2022,1156,31,North,Customer 05656,customer05656@example.com,212-555-6656,356-86-6656,4111-1111-1111-1111,"5656 Market St, Suite 356, New York, NY 10001",INV-005656,24272,12088,12184,7964,4220,886,648632,251896,179024
5657,2023-06-02,2023,1157,32,South,Customer 05657,customer05657@example.com,212-555-6657,357-87-6657,5555-5555-5555-4444,"5657 Market St, Suite 357, New York, NY 10001",INV-005657,24309,12111,12198,7983,4215,885,648729,251937,179053
5658,2024-07-03,2024,1158,33,East,Customer 05658,customer05658@example.com,212-555-6658,358-88-6658,3782-822463-10005,"5658 Market St, Suite 358, New York, NY 10001",INV-005658,24346,12134,12212,8002,4210,884,648826,251978,179082
5659,2025-08-04,2025,1159,34,West,Customer 05659,customer05659@example.com,212-555-6659,359-89-6659,6011-0009-9013-9424,"5659 Market St, Suite 359, New York, NY 10001",INV-005659,24383,12157,12226,8021,4205,883,648923,252019,179111
5660,2021-09-05,2021,1160,35,North,Customer 05660,customer05660@example.com,212-555-6660,360-90-6660,4111-1111-1111-1111,"5660 Market St, Suite 360, New York, NY 10001",INV-005660,24420,12180,12240,8040,4200,882,649020,252060,179140
5661,2022-10-06,2022,1161,36,South,Customer 05661,customer05661@example.com,212-555-6661,361-91-6661,5555-5555-5555-4444,"5661 Market St, Suite 361, New York, NY 10001",INV-005661,24457,12203,12254,8059,4195,880,649117,252101,179169
5662,2023-11-07,2023,1162,37,East,Customer 05662,customer05662@example.com,212-555-6662,362-92-6662,3782-822463-10005,"5662 Market St, Suite 362, New York, NY 10001",INV-005662,24494,12226,12268,8078,4190,879,649214,252142,179198
5663,2024-12-08,2024,1163,38,West,Customer 05663,customer05663@example.com,212-555-6663,363-93-6663,6011-0009-9013-9424,"5663 Market St, Suite 363, New York, NY 10001",INV-005663,24531,12249,12282,8097,4185,878,649311,252183,179227
5664,2025-01-09,2025,1164,39,North,Customer 05664,customer05664@example.com,212-555-6664,364-94-6664,4111-1111-1111-1111,"5664 Market St, Suite 364, New York, NY 10001",INV-005664,24568,12272,12296,8116,4180,877,649408,252224,179256
5665,2021-02-10,2021,1165,40,South,Customer 05665,customer05665@example.com,212-555-6665,365-95-6665,5555-5555-5555-4444,"5665 Market St, Suite 365, New York, NY 10001",INV-005665,24605,12295,12310,8135,4175,876,649505,252265,179285
5666,2022-03-11,2022,1166,41,East,Customer 05666,customer05666@example.com,212-555-6666,366-96-6666,3782-822463-10005,"5666 Market St, Suite 366, New York, NY 10001",INV-005666,24642,12318,12324,8154,4170,875,649602,252306,179314
5667,2023-04-12,2023,1167,42,West,Customer 05667,customer05667@example.com,212-555-6667,367-97-6667,6011-0009-9013-9424,"5667 Market St, Suite 367, New York, NY 10001",INV-005667,24679,12341,12338,8173,4165,874,649699,252347,179343
5668,2024-05-13,2024,1168,43,North,Customer 05668,customer05668@example.com,212-555-6668,368-98-6668,4111-1111-1111-1111,"5668 Market St, Suite 368, New York, NY 10001",INV-005668,24716,12364,12352,8192,4160,873,649796,252388,179372
5669,2025-06-14,2025,1169,44,South,Customer 05669,customer05669@example.com,212-555-6669,369-99-6669,5555-5555-5555-4444,"5669 Market St, Suite 369, New York, NY 10001",INV-005669,24753,12387,12366,8211,4155,872,649893,252429,179401
5670,2021-07-15,2021,1170,10,East,Customer 05670,customer05670@example.com,212-555-6670,370-10-6670,3782-822463-10005,"5670 Market St, Suite 370, New York, NY 10001",INV-005670,24790,12410,12380,8230,4150,871,649990,252470,179430
5671,2022-08-16,2022,1171,11,West,Customer 05671,customer05671@example.com,212-555-6671,371-11-6671,6011-0009-9013-9424,"5671 Market St, Suite 371, New York, NY 10001",INV-005671,24827,12433,12394,8249,4145,870,650087,252511,179459
5672,2023-09-17,2023,1172,12,North,Customer 05672,customer05672@example.com,212-555-6672,372-12-6672,4111-1111-1111-1111,"5672 Market St, Suite 372, New York, NY 10001",INV-005672,24864,12456,12408,8268,4140,869,650184,252552,179488
5673,2024-10-18,2024,1173,13,South,Customer 05673,customer05673@example.com,212-555-6673,373-13-6673,5555-5555-5555-4444,"5673 Market St, Suite 373, New York, NY 10001",INV-005673,24901,12479,12422,8287,4135,868,650281,252593,179517
5674,2025-11-19,2025,1174,14,East,Customer 05674,customer05674@example.com,212-555-6674,374-14-6674,3782-822463-10005,"5674 Market St, Suite 374, New York, NY 10001",INV-005674,24938,12502,12436,8306,4130,867,650378,252634,179546
5675,2021-12-20,2021,1175,15,West,Customer 05675,customer05675@example.com,212-555-6675,375-15-6675,6011-0009-9013-9424,"5675 Market St, Suite 375, New York, NY 10001",INV-005675,24975,12525,12450,8325,4125,866,650475,252675,179575
5676,2022-01-21,2022,1176,16,North,Customer 05676,customer05676@example.com,212-555-6676,376-16-6676,4111-1111-1111-1111,"5676 Market St, Suite 376, New York, NY 10001",INV-005676,25012,12548,12464,8344,4120,865,650572,252716,179604
5677,2023-02-22,2023,1177,17,South,Customer 05677,customer05677@example.com,212-555-6677,377-17-6677,5555-5555-5555-4444,"5677 Market St, Suite 377, New York, NY 10001",INV-005677,25049,12571,12478,8363,4115,864,650669,252757,179633
5678,2024-03-23,2024,1178,18,East,Customer 05678,customer05678@example.com,212-555-6678,378-18-6678,3782-822463-10005,"5678 Market St, Suite 378, New York, NY 10001",INV-005678,25086,12594,12492,8382,4110,863,650766,252798,179662
5679,2025-04-24,2025,1179,19,West,Customer 05679,customer05679@example.com,212-555-6679,379-19-6679,6011-0009-9013-9424,"5679 Market St, Suite 379, New York, NY 10001",INV-005679,25123,12617,12506,8401,4105,862,650863,252839,179691
5680,2021-05-25,2021,1180,20,North,Customer 05680,customer05680@example.com,212-555-6680,380-20-6680,4111-1111-1111-1111,"5680 Market St, Suite 380, New York, NY 10001",INV-005680,25160,12640,12520,8420,4100,861,650960,252880,179720
5681,2022-06-26,2022,1181,21,South,Customer 05681,customer05681@example.com,212-555-6681,381-21-6681,5555-5555-5555-4444,"5681 Market St, Suite 381, New York, NY 10001",INV-005681,25197,12663,12534,8439,4095,859,651057,252921,179749
5682,2023-07-27,2023,1182,22,East,Customer 05682,customer05682@example.com,212-555-6682,382-22-6682,3782-822463-10005,"5682 Market St, Suite 382, New York, NY 10001",INV-005682,25234,12686,12548,8458,4090,858,651154,252962,179778
5683,2024-08-28,2024,1183,23,West,Customer 05683,customer05683@example.com,212-555-6683,383-23-6683,6011-0009-9013-9424,"5683 Market St, Suite 383, New York, NY 10001",INV-005683,25271,12709,12562,8477,4085,857,651251,253003,179807
5684,2025-09-01,2025,1184,24,North,Customer 05684,customer05684@example.com,212-555-6684,384-24-6684,4111-1111-1111-1111,"5684 Market St, Suite 384, New York, NY 10001",INV-005684,25308,12732,12576,8496,4080,856,651348,253044,179836
5685,2021-10-02,2021,1185,25,South,Customer 05685,customer05685@example.com,212-555-6685,385-25-6685,5555-5555-5555-4444,"5685 Market St, Suite 385, New York, NY 10001",INV-005685,25345,12755,12590,8515,4075,855,651445,253085,179865
5686,2022-11-03,2022,1186,26,East,Customer 05686,customer05686@example.com,212-555-6686,386-26-6686,3782-822463-10005,"5686 Market St, Suite 386, New York, NY 10001",INV-005686,25382,12778,12604,8534,4070,854,651542,253126,179894
5687,2023-12-04,2023,1187,27,West,Customer 05687,customer05687@example.com,212-555-6687,387-27-6687,6011-0009-9013-9424,"5687 Market St, Suite 387, New York, NY 10001",INV-005687,25419,12801,12618,8553,4065,853,651639,253167,179923
5688,2024-01-05,2024,1188,28,North,Customer 05688,customer05688@example.com,212-555-6688,388-28-6688,4111-1111-1111-1111,"5688 Market St, Suite 388, New York, NY 10001",INV-005688,25456,12824,12632,8572,4060,852,651736,253208,179952
5689,2025-02-06,2025,1189,29,South,Customer 05689,customer05689@example.com,212-555-6689,389-29-6689,5555-5555-5555-4444,"5689 Market St, Suite 389, New York, NY 10001",INV-005689,25493,12847,12646,8591,4055,851,651833,253249,179981
5690,2021-03-07,2021,1190,30,East,Customer 05690,customer05690@example.com,212-555-6690,390-30-6690,3782-822463-10005,"5690 Market St, Suite 390, New York, NY 10001",INV-005690,25530,12870,12660,8610,4050,850,651930,253290,180010
5691,2022-04-08,2022,1191,31,West,Customer 05691,customer05691@example.com,212-555-6691,391-31-6691,6011-0009-9013-9424,"5691 Market St, Suite 391, New York, NY 10001",INV-005691,25567,12893,12674,8629,4045,849,652027,253331,180039
5692,2023-05-09,2023,1192,32,North,Customer 05692,customer05692@example.com,212-555-6692,392-32-6692,4111-1111-1111-1111,"5692 Market St, Suite 392, New York, NY 10001",INV-005692,25604,12916,12688,8648,4040,848,652124,253372,180068
5693,2024-06-10,2024,1193,33,South,Customer 05693,customer05693@example.com,212-555-6693,393-33-6693,5555-5555-5555-4444,"5693 Market St, Suite 393, New York, NY 10001",INV-005693,25641,12939,12702,8667,4035,847,652221,253413,180097
5694,2025-07-11,2025,1194,34,East,Customer 05694,customer05694@example.com,212-555-6694,394-34-6694,3782-822463-10005,"5694 Market St, Suite 394, New York, NY 10001",INV-005694,25678,12962,12716,8686,4030,846,652318,253454,180126
5695,2021-08-12,2021,1195,35,West,Customer 05695,customer05695@example.com,212-555-6695,395-35-6695,6011-0009-9013-9424,"5695 Market St, Suite 395, New York, NY 10001",INV-005695,25715,12985,12730,8705,4025,845,652415,253495,180155
5696,2022-09-13,2022,1196,36,North,Customer 05696,customer05696@example.com,212-555-6696,396-36-6696,4111-1111-1111-1111,"5696 Market St, Suite 396, New York, NY 10001",INV-005696,25752,13008,12744,8724,4020,844,652512,253536,180184
5697,2023-10-14,2023,1197,37,South,Customer 05697,customer05697@example.com,212-555-6697,397-37-6697,5555-5555-5555-4444,"5697 Market St, Suite 397, New York, NY 10001",INV-005697,25789,13031,12758,8743,4015,843,652609,253577,180213
5698,2024-11-15,2024,1198,38,East,Customer 05698,customer05698@example.com,212-555-6698,398-38-6698,3782-822463-10005,"5698 Market St, Suite 398, New York, NY 10001",INV-005698,25826,13054,12772,8762,4010,842,652706,253618,180242
5699,2025-12-16,2025,1199,39,West,Customer 05699,customer05699@example.com,212-555-6699,399-39-6699,6011-0009-9013-9424,"5699 Market St, Suite 399, New York, NY 10001",INV-005699,25863,13077,12786,8781,4005,841,652803,253659,180271
5700,2021-01-17,2021,1200,40,North,Customer 05700,customer05700@example.com,212-555-6700,400-40-6700,4111-1111-1111-1111,"5700 Market St, Suite 400, New York, NY 10001",INV-005700,25900,13100,12800,8800,4000,840,652900,253700,180300
5701,2022-02-18,2022,1201,41,South,Customer 05701,customer05701@example.com,212-555-6701,401-41-6701,5555-5555-5555-4444,"5701 Market St, Suite 401, New York, NY 10001",INV-005701,25937,13123,12814,8819,3995,838,652997,253741,180329
5702,2023-03-19,2023,1202,42,East,Customer 05702,customer05702@example.com,212-555-6702,402-42-6702,3782-822463-10005,"5702 Market St, Suite 402, New York, NY 10001",INV-005702,25974,13146,12828,8838,3990,837,653094,253782,180358
5703,2024-04-20,2024,1203,43,West,Customer 05703,customer05703@example.com,212-555-6703,403-43-6703,6011-0009-9013-9424,"5703 Market St, Suite 403, New York, NY 10001",INV-005703,26011,13169,12842,8857,3985,836,653191,253823,180387
